tradedate,newstitle,newslink,source,closeprice,sentimentscore,sentimentmagnitude,sentimentlabel,impact,category,mat_reason
2025-10-22,【10月30日追加】「ニンテンドー ゲームキューブ Nintendo Classics」に『ルイージマンション』を追加。 - Nintendo,https://news.google.com/rss/articles/CBMihgFBVV95cUxOVkQ3a3lVZEpzNlgweVFUcGpzMS1ESWVzVnRWVHBCcnNDUGlyQnNJUWppSnZqQnVBZFBvUW82REFqVjlNZEk5Q1pacG5QaE1ObFZ6Skp6RkkxOUhvVzFKZWs1NEZlc2p4R2Y0Ym9pRzRPVFVLVmFzRXRINnpONHZZWjJGVUtBdw?oc=5,,13105.0,0.25,0.25,positive,0.2,product,"The text discusses the addition of 'Luigi's Mansion' to 'Nintendo GameCube Nintendo Classics'. This is a product announcement directly related to Nintendo, although a relatively minor release making a significant stock impact unlikely."
2025-10-22,Switch2「ニンテンドー ゲームキューブ Nintendo Classics」に「ルイージマンション」が10月30日より追加！ - GAME Watch,https://news.google.com/rss/articles/CBMiZkFVX3lxTFBaaWhjNTlBTl9YaDAtRnZsLWNIUG9lUlFITUl4ZGFRazhWU1BtVGNuQjkyVExEbG0wR1ZsWDUyQWlqRDhVU0hpXzRKYldCbFhvS0syLVpwb1A4dWVyVG1yakphZkxvUQ?oc=5,,13105.0,0.625,0.3,positive,0.3,product,"The text discusses the addition of 'Luigi's Mansion' to Nintendo Classics on the Switch 2, which is a product update directly related to Nintendo and could have a small positive impact on stock due to increased game offerings and potential for new users for the switch."
2025-10-22,Switch2「ニンテンドー ゲームキューブ Nintendo Classics」に「ルイージマンション」が10月30日より追加！（GAME Watch） - Yahoo!ニュース,https://news.google.com/rss/articles/CBMif0FVX3lxTFBBTEZXQU5OWm00YXptMEI3V2Q1dWRNdjN1cFFXSk5hN0dzeTdRTWxHSFpaTkhBdmRxc1NGRXVqWkx6YS14dmJwbUZieGhiQ252aHRqR2kycnNHNndyMVhOYU1ZTFdSank4RkZzb25KQ2ZQajEzeXBqS19GZWthWm8?oc=5,,13105.0,0.0,0.5,neutral,0.3,product,"Mentions a new game being added to Nintendo's Switch Online service, which could have a minor positive impact on subscription numbers and user engagement. The mention of a popular game series (Luigi's Mansion) also contributes."
2025-10-22,名作シリーズ第1作『ルイージマンション』がスイッチ2に！「ニンテンドー ゲームキューブ Nintendo Classics」に10月30日追加決定 - インサイド,https://news.google.com/rss/articles/CBMiakFVX3lxTE8yY0lORWRUVGZRMFp2Qjh3aS1XOFpjV2dxNElFODh3TXBWX3A3S1c3dWVnNGx6cVA0VFRmZHY4T05kSlpRalpKOEF5Z3BuQkt5VXc4Ul9fQmM2SlJmQ2VUNzc1eWluM09zRlE?oc=5,,13105.0,0.0,0.5,neutral,,unknown,
2025-10-22,任天堂、「Nintendo Switch Online」の自動継続購入に関する案内を装ったフィッシングメールに注意喚起。メール内のリンクは絶対に開かず、すぐにメールを削除するように呼び掛け。加入状況は本体メニューから直接確認するよう案内 - 電ファミニコゲーマー,https://news.google.com/rss/articles/CBMiWEFVX3lxTE44TDN4WDh5MW51NEFsUTI0VU1wd0lqQUZ5NUVlaXAxa2E0VHRoSHFNQ0lZSWdWeXgtN0FCS1BVY3lEdXRzNzFXTXN0QjQwOGtLMnBOY0ZUa1o?oc=5,,13105.0,0.0,0.5,neutral,,unknown,
2025-10-22,「Nintendo Switch Online」の自動継続を装ったフィッシングメールが確認。任天堂が注意喚起 - GAME Watch,https://news.google.com/rss/articles/CBMiZkFVX3lxTFBoRmh1TVU2X19icXVBVWFBQ2lVUXprZWtmUlpNNlpyeURoUWk4UjNsaVdCbGtQRXl2aURXNFo5c0FuZkZ1RkwxbDNJYm05ZDJiSklGN0htZzF2NXJJeEVhakNPV29CUQ?oc=5,,13105.0,0.0,0.5,neutral,,unknown,
2025-10-22,任天堂、「Nintendo Switch Online」の自動継続購入の案内を装ったフィッシングメールへの注意喚起を発表 - gamebiz【ゲームビズ】,https://news.google.com/rss/articles/CBMiREFVX3lxTFBqMU4zai1TMnZSamhCLXZIWVRhR1djQWp5b1hiT3R3MlJYb1BTalQ2NFBDMGVONmVzMC0yeGR1N3ByUk9D?oc=5,,13105.0,0.0,0.5,neutral,,unknown,
2025-10-22,国内向けのNintendo Switch 2版「ギア・クラブ・アンリミテッド３」の延期がアナウンス、新たな発売日は2026年2月19日 - doope!,https://news.google.com/rss/articles/CBMiS0FVX3lxTE8xUFdpYVNtV2pVNThZRVFyTDhGWXVjbzlOSVNYQXVRWFA2aFF4anVDUlc0Z1dWdVBCMFlfa2hKNkowMTdEcWprNnpQdw?oc=5,,13105.0,0.0,0.5,neutral,,unknown,
2025-10-22,『SHINOBI 復讐の斬撃』PS5(R) / PS4(R) / Nintendo Switch(TM) 版が初セール！デジタルデラックス版が20％オフ DLCに『龍が如く』の真島吾朗が登場！ - PR TIMES,https://news.google.com/rss/articles/CBMiakFVX3lxTE9NTmd3QVdWQUFDb2pJcjRWTGQxNTBoYXZ3Y1Uydm5JdEE2STEtNFAtUEJiSzNKd0M0NXJpWWQ0akd0RXZVLTZ4ZFluT2ZRdnNHWXhBQkRjdEhYa0hZUWRfbm1aXzc5cFlFcWc?oc=5,,13105.0,0.0,0.5,neutral,,unknown,
2025-10-22,「ニンテンドー ゲームキューブ Nintendo Classics」に「ルイージマンション」が追加！ルイージが主役のアクションアドベンチャーゲーム - Saiga NAK,https://news.google.com/rss/articles/CBMib0FVX3lxTE94N0VkZ0VwTlo1R2lpSjAyTWpDVjdGVllSVFBfZHQxWkZwbjBQZTlfbWRVNXhJd0Q5bnVqcm9XeC1ua1lKTmxwdkhYd1BjQkZIN05Objh0amdjX0ZaSGxXZDAtT3V4UzJYaU5HNHlhRdIBdEFVX3lxTE0xLUVjWERKZWo4U1p5cFdEVzlKeXNOc2ZYMWdwTEZiTTJNMExtWlpzdjdTMldFaWhwdG5lMElqd0ZnT1F6N19vS3JHXy1Xem9fb3hwVHpTaUxjaU1HWUM1X2FyeDViQ2p2NUlWS0sxREl3RElj?oc=5,,13105.0,0.0,0.5,neutral,,unknown,
2025-10-22,任天堂、「ルイージマンション」をNintendo Classicsに追加 10月30日より - ASCII.jp,https://news.google.com/rss/articles/CBMiVEFVX3lxTFBoUTRGM1h0ZkhUeV95NjRWLUFpRElfV3UyOXdYVXhQVzRPX1RfSlBwN0JoXzlWdWtNY19uSWRFWlFUTFZSMDR0eFhNckp5QUNlbThFRA?oc=5,,13105.0,0.0,0.5,neutral,,unknown,
2025-10-22,Nintendo Switch向けセールに約260本追加。『英雄伝説 閃の軌跡Ⅳ』やバイク旅ゲーム『風雨来記5』が初セール、高難度骨ローグライクACTなど最安値級も続々 - AUTOMATON,https://news.google.com/rss/articles/CBMiggFBVV95cUxNUzdNMGtmdXR2VU1BSzU3dDI3clY2cV9aTDMxeWVDMEpmT1VpVzgtZGs0VV9LTkhuOFRybmp3QkVOTURZUWRhd2tLbW5RQk9aZHVYZjlHRzJMaHoyN0FhOEtRaTFwS3ptWHBKUTdld095elFnQnB2VlJiWWd4bXhkVkRn?oc=5,,13105.0,0.0,0.5,neutral,0.0,unknown,nan
2025-10-22,任天堂が詐欺メールに注意喚起…「Nintendo Switch Online」自動継続購入に関する案内を装い、不審なウェブサイトへ誘導 - Yahoo!ニュース,https://news.google.com/rss/articles/CBMif0FVX3lxTE9oaExlR2FRQVJEaDhRYWI4QTRxMlJlbC14U0F5dTJFSUNrblRYVU5NSzVMdl9MMjd5c2JfYUdXMm8tSzEwUjZqaGhfS2JIc1lOR3c5QVJNYW9kTkhua0JWYVV4WHZGczdIdzBySVB3dFd4bk5vMDZsY2FVMFR6R0E?oc=5,,13105.0,0.0,0.5,neutral,0.0,unknown,nan
2025-10-22,任天堂が詐欺メールに注意喚起…「Nintendo Switch Online」自動継続購入に関する案内を装い、不審なウェブサイトへ誘導 - インサイド,https://news.google.com/rss/articles/CBMibEFVX3lxTE1jNktwTjdRWXpIRXpiZHpHZFFadUYtaW4yRGUtZFFpMjlmbEVHLXUtNnFqeXppX3RLOHVHZksyOFF2OHpWY1A5NEFpN3FxSGhEVmVwS2h4N0tXTXVyU3NBRkZjM1ZkeVpvWlktUg?oc=5,,13105.0,0.0,0.5,neutral,0.0,unknown,nan
2025-10-22,任天堂が詐欺メールに注意喚起…「Nintendo Switch Online」自動継続購入に関する案内を装い、不審なウェブサイトへ誘導 | チバテレ＋プラス - 千葉テレビ放送,https://news.google.com/rss/articles/CBMiXkFVX3lxTE5PUWdkUnhMN0pzVU9HWXdNU0dlR3hJb3N2WnR1YkgzUWNWdDRIMVh2RlpUb21WWEFPSEx2aVc4QUMtaDM0MlphQlU4N2h5N1VCU0RBWjRFa1R3cGdENlHSAWNBVV95cUxNYzBvMzg3b2JSLWZRcXdSdWxRZU43bU51Sk1UOTd5U0J3S1hUeHM2S01Cb0FBRDQ4cWJwWVVoclhsQkNxQkVsZmdwNUQtNl9qQm9Vb1ZnUjItZ2I3NEpfc3hmSVU?oc=5,,13105.0,0.0,0.5,neutral,0.0,unknown,nan
2025-10-22,メルカリ役員 Nintendo Switch2を「出品禁止とすべきだった」 散々販売したあとの反省の弁に漂う“今更感” - smart-flash.jp,https://news.google.com/rss/articles/CBMiV0FVX3lxTE5wbUg5SDZ2VWpkZlp3ZG1zdF9YMVU4X2VJRDI2WDA0MDRzMHZKeWVHNlJWX05STzFTbzRrYXIxS2lLNTlvQ051NERTVFRLU3JLRmJKRTllWQ?oc=5,,13105.0,0.0,0.5,neutral,0.0,unknown,nan
2025-10-22,「ピクミン」アップデート情報をご紹介。『ピクミン4』にはデコピクミンが、『Pikmin Bloom（ピクミン ブルーム）』には氷ピクミンが登場します。 - Nintendo,https://news.google.com/rss/articles/CBMihgFBVV95cUxOUFluV2tHV2c5MW5ORF9hZHVrVDJIYTc1Q1FtRnFPd00wSmtkR2ZXcFFIV1UyVzlya2ZWMTdQUGR2a0s3Q1lCUG1DczJiMUJ2eEpkUUhFOVFpWUlQWWdqNnZvLVNnaXVKTmdfVi1tVHlQeWd1ZWRvQUh2M2w2allNRG9QLXRkUQ?oc=5,,13105.0,0.0,0.5,neutral,0.0,unknown,nan
2025-10-23,『ペルソナ３ リロード』Nintendo Switch™ 2 版 本日発売！副島成記 描き下ろし「発売記念イラスト」＆「発売告知トレーラー」公開！ - ペルソナチャンネル,https://news.google.com/rss/articles/CBMiQEFVX3lxTFBSNkNYRjNkeFVWUXdpOHdKX3J6Q1E4VjVCZmkxeWlPb1RVVTVQbHc2MWk4QjFMNFBpZkI3V1BYWTU?oc=5,,13050.0,0.0,0.5,neutral,0.0,unknown,nan
2025-10-23,『ペルソナ３ リロード』Nintendo Switch™ 2版本日発売 副島成記 描き下ろし「発売記念イラスト」＆「発売告知トレーラー」公開！ - sega.jp,https://news.google.com/rss/articles/CBMiVkFVX3lxTFBzc0ZYR3l1M3FmU1NoRV9md21HT1JoTFpYaS10cmcwbDI5Vi1VU3dSZWhRR2hLN1pNaWpoZk1oc2IwandjVnQ1NWxlLVhnM0xvUENkQ2pB?oc=5,,13050.0,0.0,0.5,neutral,0.0,unknown,nan
2025-10-23,イマもムカシも、カタマリといふものありけり。『ワンス・アポン・ア・塊魂』がNintendo Switchで本日発売。進化した新たな「塊魂」をご紹介。 - Nintendo,https://news.google.com/rss/articles/CBMihgFBVV95cUxNQVpieFEtWXQ2RGc3OGxzaDZackwwQU9wX0xmdzY4OHk3QlVFNnBDYVJjQm1uYTlUOWI4anNPUVctYlAya2VjclJGM0NrT0ZCVTVHby1RdVp6OXBVNlcycVNldUkyR2tvV2dISm1kQ1Z1czFQOU1HUGNTSkNLU3FuZDZMVFltQQ?oc=5,,13050.0,0.0,0.5,neutral,0.0,unknown,nan
2025-10-23,『ペルソナ３ リロード』Nintendo Switch 2版が本日発売。副島成記氏による発売記念イラストやトレーラーも公開 - 電ファミニコゲーマー,https://news.google.com/rss/articles/CBMiWEFVX3lxTE51cERKZXNUWmVjQ3czSlI1alhlZkJOOUtTQ1BmZ2JMSUY2aExONU5oVldWS3RCLU42R1BsUS1hbnhlUGtvblNNNkJkSlo2TUw0MldyalhWS3I?oc=5,,13050.0,0.0,0.5,neutral,0.0,unknown,nan
2025-10-23,ソニックパワード、Nintendo Switchダウンロード専用ソフト『悪夢のマンダラ郷』を本日発売！ 40％OFFのセールも開催中！ - gamebiz【ゲームビズ】,https://news.google.com/rss/articles/CBMiREFVX3lxTE5yZWlxMHAxVHhpZ25mUzdybmQ4MkxvREIwRi1DX2RJSlYzcXR1OTdhLWJXYlptRWdFWFVGQy14TGhUUWY0?oc=5,,13050.0,0.0,0.5,neutral,0.0,unknown,nan
2025-10-23,【本日発売！】Nintendo Switchで楽しくTOEIC® L&Rテスト対策！学習ソフト『毎日学習でステップアップ TOEIC® L＆Rテスト』 - PR TIMES,https://news.google.com/rss/articles/CBMiakFVX3lxTE9YSzFXYmtfMXdrMDZiSFMyemhDR1NDbU0zMFY5REJmOVg3YWZlZFg2YWVMNkhVU292dHBISkhjbVJLdlJXdV9FY0pyai1xS0JFZDU5Um5MdzAtVXZWUzcyRUlBb1JUY0tCaUE?oc=5,,13050.0,0.0,0.5,neutral,0.0,unknown,nan
2025-10-23,『HEART of CROWN - ハートオブクラウン -』Nintendo Switchパッケージ版店舗別特典の詳細情報を公開！ - インディーゲームパブリッシャー,https://news.google.com/rss/articles/CBMiUkFVX3lxTE04Z1NWcFRuUFlORzlsWHBZOHNlNVA2VF9UNk9aQ1AxeHVkUHRCSGI0aDlIay1KQVpyRVdOQzFpbURZT19PVXFfSVpLVzNoWkxET0E?oc=5,,13050.0,0.0,0.5,neutral,0.0,unknown,nan
2025-10-23,Nintendo Switch 2用プロコンが楽天ブックスにて販売再開 「マリオカート ワールド」とのセット商品も - GAME Watch,https://news.google.com/rss/articles/CBMiZkFVX3lxTE5tekFBWTF2UXJwbG5TeEVBNTJ2a1cxdl9SZkVoV0JMV2VDWV9XVGZxeHkwSFlVRTZacDMzbGQ0aHlCVmJWSUlvaGt6M2FCNGtsQjNrZHlTcUR4Z2NrazQ5SW4zM2R4dw?oc=5,,13050.0,0.0,0.5,neutral,0.0,unknown,nan
2025-10-23,MAGES.、Nintendo Switch『毎日学習でステップアップ TOEIC L&Rテスト』を10月23日発売 - gamebiz【ゲームビズ】,https://news.google.com/rss/articles/CBMiREFVX3lxTFA1NXBkb3loQUkwTkFReW9LT0FUYjdnM3p6eldGT2dNY0FwNjl2LTA2S09SeF9IckozcGJ1MTNTVVFxM2ha?oc=5,,13050.0,0.0,0.5,neutral,0.0,unknown,nan
2025-10-23,クラウディッドレパードエンタテインメント、Nintendo Switch 2/ Nintendo Switch版『Back to the Dawn ～ブレイク･ザ･アニマル･プリズン～』を2026年3月5日に全世界同時発売決定！ - gamebiz【ゲームビズ】,https://news.google.com/rss/articles/CBMiREFVX3lxTE15MTd0aHdGTHZLb2pxbm1RRHg0MGFXZGVVX1RKaWRySDJBbU81dEQwSDl3YTUyWFRPeUR6TTVCdUp3T2VR?oc=5,,13050.0,0.0,0.5,neutral,0.0,unknown,nan
2025-10-23,プロトタイプ、Nintendo Switch『闇色の魔珠』初回限定版の詳細を公開＆eショップ予約を開始！ - gamebiz【ゲームビズ】,https://news.google.com/rss/articles/CBMiREFVX3lxTE82eVA2QW5ua0kxQ3JxbGkwRXpIeV94NWFnVzVwSlN3WkRsaXZ3b0lhMlRKUVFJMVdQd01LNkhqN2d6ZjhC?oc=5,,13050.0,0.0,0.5,neutral,0.0,unknown,nan
2025-10-23,『ファイナルフォーメーション』Nintendo Switch版が10月30日に発売決定！『フォーメーション Z』が原案のサイドスクロールシューティング - GameWith,https://news.google.com/rss/articles/CBMiW0FVX3lxTE85d3F3TGRjeU0xM1QtU1NMeGQzMnk4eTh5QnAwMzM1MGZTcWhTN0xqU1p4WF9jUi1Mc0djSkJiamxQZ2JSYkJfWFJPRC1kNllKU1ZsNGZWRnE4N0U?oc=5,,13050.0,0.0,0.5,neutral,0.0,unknown,nan
2025-10-23,KADOKAWAグループのGotcha Gotcha Games、『ツクールシリーズ しき式！ほ～んてっどだんじょん』をNintendo Switchにて発売 - gamebiz【ゲームビズ】,https://news.google.com/rss/articles/CBMiREFVX3lxTE94dDVrU2c3aEhGSzhNQjFzc2ozQTJhdGp2em1jZEl0RUlaaUpQTnpBMjNhcTloVDVqdlJmZkhROHpCcDJK?oc=5,,13050.0,0.0,0.5,neutral,0.0,unknown,nan
2025-10-23,『ペルソナ３ リロード』Nintendo Switch™ 2 版 発売記念漫画家・大川ぶくぶ先生 描き下ろし 4コマ漫画 第1弾公開！ - ペルソナチャンネル,https://news.google.com/rss/articles/CBMiQEFVX3lxTE1yME1ZT1J4RkR1bTZBT3Yza1hHdk9xMFZScEw1Zl9lM2tGdUJLZENJNWN5R09JT2hsR2ZFQllRR3M?oc=5,,13050.0,0.0,0.5,neutral,0.0,unknown,nan
2025-10-23,任天堂、「Nintendo Switch Online」継続購入の案内を装った詐欺メールに注意喚起 - ITmedia,https://news.google.com/rss/articles/CBMibEFVX3lxTE95YUhmTUM3ekdSRGhwMksyMGR2azF1UXljQTZGbERqalFOcW9faXRfYkdCZ0x4S3JOOWdVZUxEQXNuNVV2ZkFFNDdkZXpyNVhoUHRybmpMRDRuWGJnSENwYlZRT2p2UkQ4NDU3aw?oc=5,,13050.0,0.0,0.5,neutral,0.0,unknown,nan
2025-10-23,"Nintendo Announces Pikmin 4 Free Update, Presents Pikmin Decor - VOI.ID",https://news.google.com/rss/articles/CBMiSkFVX3lxTE1iRHpYQmx3Q3p2YmlBN3o3RktWZzFwbTRndG5VeWRVcWphR2R1dEJ6andBN21sS2wtOUpJZjFoLWVNVGJuTXM5Xzln0gFCQVVfeXFMTllSZG42WHdkV0FrTkNRaFZuRnJyNjAtWGFIOVdKUDVmWEJpeDJ6b0d4NVpQbnBaZExjbnVWNjliaHZB?oc=5,,13050.0,0.0,0.5,neutral,0.0,unknown,nan
2025-10-23,Nintendo Switch 2『カービィのエアライダー』の最新情報を一挙ご紹介。 - Nintendo,https://news.google.com/rss/articles/CBMihgFBVV95cUxNcTJiZ2JzaHItQXN2Q3c5U3hGMFFIcHhIWjlKMV93TW4xSHMta2xhYjNKMnNIMlhSOExocWZRWHZRd200VHBxQjhVU05rVG96TFRjRU9ldnRkUGlERGxCWnRLZEYwNm4zLWtURTI3MkRzbWFQOWNJRkZMd19zcDIzVk8yTEFVZw?oc=5,,13050.0,0.0,0.5,neutral,0.0,unknown,nan
2025-10-23,Nintendo Switch 2『カービィのエアライダー』発売前「おためしライド」開催決定。 - Nintendo,https://news.google.com/rss/articles/CBMihgFBVV95cUxQdkhkc3RFdXdGYThSdld3YUpadHVuR0xrLWV6WlpHck5fWEhkVVRfY01TZWFTd2tRbGI4cEJYMjlzV0RvdnIxZ1NOTlhwd2NaZUxGYmZxVDYzZGJsczRDTjJpdktKMEJLTjZBcGEyQmZ5YXdCRzdhYTJjelU0YUN6bFhQN3F1QQ?oc=5,,13050.0,0.0,0.5,neutral,0.0,unknown,nan
2025-10-23,Nintendo Switch 2「ELDEN RING Tarnished Edition」発売日が2026年に変更――ゲームのパフォーマンス調整にさらなる時間が必要なため - Gamer,https://news.google.com/rss/articles/CBMiVEFVX3lxTE94cm12eElwZmV3dEl1Wk55WjBieThjZzRsV2NSV0Y0ZXV5eFdaZjdRYzlzWjhkenBwdGQ5N3licGpadHZoOVAxYzVSYXFUUWVXNTgzVA?oc=5,,13050.0,0.0,0.5,neutral,0.0,unknown,nan
2025-10-23,カービィのエアライダー : つながるあそび | Nintendo Switch 2 | 任天堂 - Nintendo,https://news.google.com/rss/articles/CBMidEFVX3lxTFBIa3pITGtQa3g1VVQtUFZTMWFvUi01QkNaTHdOWjhPeWJMZ0NGUkdUc2tMUzI1ZDRlcXB2NmlkTU5ac283UjYxeEcwOExCNVdnVG1BRDlZa2tHbUVYUDE3YUdnRXJGQm1SNmRSdkVzNTd2UUJJ?oc=5,,13050.0,0.0,0.5,neutral,0.0,unknown,nan
2025-10-23,Nintendo Switch 2『カービィのエアライダー』のオンライン体験会開催決定、11月8日から。「合計36時間」、発売前にみっちり試せる - AUTOMATON,https://news.google.com/rss/articles/CBMiggFBVV95cUxObkF4RUIzalB1ZXBPZ2Z2ODcyUUU1WGU1RWhYbTRMQVVEdTlYY3VWbzUtYXlYNFJtU19vYWNQZlVlWXdJdWZQaFBoNWdUTGs2WnhkNnZmc2ZUUUx3aTY1b1g1bnRFSkFNVlJIV3M4dmNsblZKSG1QQlB2dHVCYm5wTmJB?oc=5,,13050.0,0.0,0.5,neutral,0.0,unknown,nan
2025-10-23,Nintendo Switch 2向け『ELDEN RING Tarnished Edition』、来年に発売延期へ。かなり久々の任天堂ハード向けフロム作品、パフォーマンス調整のため - AUTOMATON,https://news.google.com/rss/articles/CBMibEFVX3lxTE9UYWJXdzBpcFk5OEplaER0YnRMc0ZITXdUZDdWQ1AxVkZyN21kSnFsQ2ZIeG5FZ3ZwSWVCeTlyaVIzR2l5Z1BJank5WUVYUGNKS1Rpc2tnNVU5T2JWZGQ0bzY2aktBdHZXZWVFQw?oc=5,,13050.0,0.0,0.5,neutral,0.0,unknown,nan
2025-10-24,【本日発売！】Nintendo Switchで楽しくTOEIC(R) L&Rテスト対策！学習ソフト『毎日学習でステップアップ TOEIC(R) L＆Rテスト』：マピオンニュースの注目トピック - Mapion,https://news.google.com/rss/articles/CBMiakFVX3lxTE1nb0hvMVlhUENKMktiNGh0R1RQS3BWUjB5NGhnOWs3anllOGU3eEtoRWxjclhQRG1BT0JkTWo0Z0w3aURRSnFQNk5ad21YN3JHUmZSNmVNNHZ0azZ0V01teUNqZkxYdVk2YlE?oc=5,,12935.0,0.0,0.5,neutral,0.0,unknown,nan
2025-10-24,『ペルソナ３ リロード』Nintendo Switch™ 2版発売記念 漫画家・大川ぶくぶ先生 描き下ろし4コマ漫画 第1弾公開！ - sega.jp,https://news.google.com/rss/articles/CBMiVkFVX3lxTE5NdEVBcUlwcFE2aHA0cG5md0NtdmtqenF2ZFlXa1J6akRzV2xKbDVyN2lNQ2N5SXBURUdtMWlYckh5bXBhRm1IY1dkeTZMMWo1VWtzajhB?oc=5,,12935.0,0.0,0.5,neutral,0.0,unknown,nan
2025-10-24,「System Shock」フルリメイクのNintendo Switch/Nintendo Switch 2対応がアナウンス、発売は2025年 - doope!,https://news.google.com/rss/articles/CBMiS0FVX3lxTE9ta1FvdERIdlc1WTVDX3hhT1Q0b3BoSUg3TTRZQWhjc3Vhd2JSQXhVZVdMT0s4VTB0Y3lrZVJtTmRNbDJWTHJLcjcycw?oc=5,,12935.0,0.0,0.5,neutral,0.0,unknown,nan
2025-10-24,ニンテンドーeショップ新作ソフト情報 10/24（金）号。 - Nintendo,https://news.google.com/rss/articles/CBMihgFBVV95cUxQNzFfSVlGQnEzSUhycmhfQ0ZsWGFHUHB5dFJBYnp1YVMxZzN5Xzk4cFMzNWdMM2tTY3lIMXVmVVZhb1pScFdCSk9LN2pZeUZJaE5xcDNpUDJjV21vYVRmVlA4Z0ZYY3NITjB2WG1wSmhfQVB3QTh6THhaM2ZsWFExaUNQMU14UQ?oc=5,,12935.0,0.0,0.5,neutral,0.0,unknown,nan
2025-10-24,「Hello! インディー」焚き火ってゲームだったんだ『チルっと焚き火ソン』開発者インタビュー - Nintendo,https://news.google.com/rss/articles/CBMihgFBVV95cUxQc0tXaTg4Umk4aGw1RjlibVdMQThFbG1aY1ozekZ2a3c3NXlOLUpyLVY0RzB6VXE0QmRsWm1QaVQxYkE1eC1uRGlFYUFQUUpQa3JWUEhaU2hMcFJLdk4teFhVQTFjdGNQS2NBMXBVRkR6R1dGNC1tTjlwRzZPTVpNN2pDTnV1dw?oc=5,,12935.0,0.0,0.5,neutral,0.0,unknown,nan
2025-10-24,「Assassin’s Creed Shadows」のNintendo Switch 2対応がアナウンス、今後導入を予定している新コンテンツのロードマップも - doope!,https://news.google.com/rss/articles/CBMiS0FVX3lxTE1sdGZTOWtZLURteU9ieXR4SEtqX1UwWXFIQ0JTN3FlTVpLQWx3UkFmY2xRVFF4eWhsV2RHbkE3eTJyR1h4MkpHSEladw?oc=5,,12935.0,0.0,0.5,neutral,0.0,unknown,nan
2025-10-24,"Nintendo Switch 2版「Warhammer 40,000: Rogue Trader」の発売日が2025年12月11日に決定、日本語字幕入りトレーラーも - doope!",https://news.google.com/rss/articles/CBMiS0FVX3lxTE14dTdqUTN1TU1NYmV6UkNXNFNtcUw4eG5NY2g1OV9TU004bjlfcjVqU1dXQ3FJTkdLbU5tWE5NZ2NyZTAyTVpYMHMwWQ?oc=5,,12935.0,0.0,0.5,neutral,0.0,unknown,nan
2025-10-24,「Pokémon LEGENDS Z-A」の初週世界販売本数が580万本を突破！そのうち約半数はNintendo Switch 2での販売に - Gamer,https://news.google.com/rss/articles/CBMiVEFVX3lxTE5HWlFkTnRqYVpEeFU4S09jbjZtVDU2dHcxRExIYlp4WGJ6ejBRYjFEd0hRSHFPSG1GTk9ibVZBX2ZsdWp1MXpNYUVWSFpFMTZITGo1Zg?oc=5,,12935.0,0.0,0.5,neutral,0.0,unknown,nan
2025-10-24,【旺文社書籍5冊分を収録】Nintendo Switchで英語学習！TOEIC対策ソフトが登場（こどもとIT） - Yahoo!ニュース,https://news.google.com/rss/articles/CBMif0FVX3lxTE80VEZzbjJ1ZDY5LU10blh2TldZUXpMMjRhc28xZTdYdlhmSGd3MDJRTTk2UDRfbVB5dkJtWEt2S21JQTlhdnd0QkplZHZvd0FTUzgyM0JlRlppRzF2aFlwM3NJWGt4cmdjcU16VVBKX25lN3JsdzRKLWQ4cnhORlE?oc=5,,12935.0,0.0,0.5,neutral,0.0,unknown,nan
2025-10-24,【旺文社書籍5冊分を収録】Nintendo Switchで英語学習！TOEIC対策ソフトが登場 - こどもとIT,https://news.google.com/rss/articles/CBMiZEFVX3lxTFBxQ2hUVk9BWnptVjY2Z0dPQUN2dEktYmpXaThDTjE2Y3Zocm9Pb01RR1lpQ09YbV80VlFGUHZfSUI0TFVXQ0JaMHdIS0JVS1RjTFZHVmV6Q2ZKTUJGcFA4R2RpTFA?oc=5,,12935.0,0.0,0.5,neutral,0.0,unknown,nan
2025-10-24,「Pokémon LEGENDS Z-A」，初週世界販売本数が580万本を突破。このうち，約半数をNintendo Switch 2版で達成 - 4Gamer.net,https://news.google.com/rss/articles/CBMiY0FVX3lxTE1uQmd5dnFjcl9CMVFNSldsNVpBd0M4dmVYM0NpVFNMY3JTRHRYekJURDJzUG5pTERDTm9mbFVibVZoZFZVQ01HLThBVjN2VDNFU3dOR0dwQWtLVUV2aFFwYTFuQQ?oc=5,,12935.0,0.0,0.5,neutral,0.0,unknown,nan
2025-10-24,『ポケモンレジェンズZ-A』初週で売上580万本突破。その「約半数」がNintendo Switch 2でプレイ - AUTOMATON,https://news.google.com/rss/articles/CBMibEFVX3lxTE5uVk53U1gyODRsU0l6NkdCZXBRUzRuM0dqak1XTF9QUFNqS24yUDQ2czZTZ3MyVjdTazA1YjRadmQ1RUgwOVMxbFhCVFU1Y1ZWTDZHZDBnZWliZ3d2TUhET3BINEdhaklaUHJWMg?oc=5,,12935.0,0.0,0.5,neutral,0.0,unknown,nan
2025-10-24,「Fallout Day 2025」まとめ。10周年記念の「Fallout 4: Anniversary Edition」，11月10日発売。Nintendo Swtich 2版は，2026年登場予定 - 4Gamer.net,https://news.google.com/rss/articles/CBMiY0FVX3lxTE96UnMzNjRfTFhWellFV25HTE9QMEk4TDR1RVhXRVdFSmJhUDlHRjRFbW5uRHNTS2hsZXlCNFgwNDFUazM1X0hHZTBFcXhJclJUTnZHQ0lBWm03YjVxV0UwOVFXNA?oc=5,,12935.0,0.0,0.5,neutral,0.0,unknown,nan
