fp,date,title,summary,source,url,sentimentscore,sentimentmagnitude,sentimentlabel,impact,category,mat_reason,cached_at
fc452fe5d003615db3332ea7add26f03437aac23,2025-10-24,「Hello! インディー」焚き火ってゲームだったんだ『チルっと焚き火ソン』開発者インタビュー - Nintendo,,,https://news.google.com/rss/articles/CBMihgFBVV95cUxQc0tXaTg4Umk4aGw1RjlibVdMQThFbG1aY1ozekZ2a3c3NXlOLUpyLVY0RzB6VXE0QmRsWm1QaVQxYkE1eC1uRGlFYUFQUUpQa3JWUEhaU2hMcFJLdk4teFhVQTFjdGNQS2NBMXBVRkR6R1dGNC1tTjlwRzZPTVpNN2pDTnV1dw?oc=5,0.0,0.5,neutral,,unknown,,2025-10-28 21:14:24
6578ba380fec0b96a176a88d71ac6db47f5a2bab,2025-10-24,「Assassin’s Creed Shadows」のNintendo Switch 2対応がアナウンス、今後導入を予定している新コンテンツのロードマップも - doope!,,,https://news.google.com/rss/articles/CBMiS0FVX3lxTE1sdGZTOWtZLURteU9ieXR4SEtqX1UwWXFIQ0JTN3FlTVpLQWx3UkFmY2xRVFF4eWhsV2RHbkE3eTJyR1h4MkpHSEladw?oc=5,0.0,0.5,neutral,,unknown,,2025-10-28 21:14:26
20373c27591c75f60054359218f4fac465c89a4c,2025-10-24,任天堂、『カービィのエアライダー』発売前オンライン体験会「おためしライド」を開催決定！ 各日6時間、3つのコースを体験できる！ - gamebiz【ゲームビズ】,,,https://news.google.com/rss/articles/CBMiREFVX3lxTE9vaWNoTG5kdFBkeEFSOUo3Y3dlSkdkcUdLM3o4YUdoVVVFY2tUREVQS1ZGZTBxZHBJTzU2SVBVeDF0Vlhm?oc=5,0.0,0.5,neutral,,unknown,,2025-10-28 21:14:27
017c6217dc8fb51d1e8efc5d8ca87fc185341942,2025-10-24,"Nintendo Switch 2版「Warhammer 40,000: Rogue Trader」の発売日が2025年12月11日に決定、日本語字幕入りトレーラーも - doope!",,,https://news.google.com/rss/articles/CBMiS0FVX3lxTE14dTdqUTN1TU1NYmV6UkNXNFNtcUw4eG5NY2g1OV9TU004bjlfcjVqU1dXQ3FJTkdLbU5tWE5NZ2NyZTAyTVpYMHMwWQ?oc=5,0.0,0.5,neutral,,unknown,,2025-10-28 21:14:29
43449569addc6a1174b725f85acc82d587b341f7,2025-10-24,「Pokémon LEGENDS Z-A」の初週世界販売本数が580万本を突破！そのうち約半数はNintendo Switch 2での販売に - Gamer,,,https://news.google.com/rss/articles/CBMiVEFVX3lxTE5HWlFkTnRqYVpEeFU4S09jbjZtVDU2dHcxRExIYlp4WGJ6ejBRYjFEd0hRSHFPSG1GTk9ibVZBX2ZsdWp1MXpNYUVWSFpFMTZITGo1Zg?oc=5,0.0,0.5,neutral,,unknown,,2025-10-28 21:14:30
14e8184b7187a9ae79fb16dc2aafe55473ac8cab,2025-10-24,【旺文社書籍5冊分を収録】Nintendo Switchで英語学習！TOEIC対策ソフトが登場（こどもとIT） - Yahoo!ニュース,,,https://news.google.com/rss/articles/CBMif0FVX3lxTE80VEZzbjJ1ZDY5LU10blh2TldZUXpMMjRhc28xZTdYdlhmSGd3MDJRTTk2UDRfbVB5dkJtWEt2S21JQTlhdnd0QkplZHZvd0FTUzgyM0JlRlppRzF2aFlwM3NJWGt4cmdjcU16VVBKX25lN3JsdzRKLWQ4cnhORlE?oc=5,0.0,0.5,neutral,,unknown,,2025-10-28 21:14:32
32ff982e93586386b5c12eb8d9ce42f0ef839e36,2025-10-24,【旺文社書籍5冊分を収録】Nintendo Switchで英語学習！TOEIC対策ソフトが登場 - こどもとIT,,,https://news.google.com/rss/articles/CBMiZEFVX3lxTFBxQ2hUVk9BWnptVjY2Z0dPQUN2dEktYmpXaThDTjE2Y3Zocm9Pb01RR1lpQ09YbV80VlFGUHZfSUI0TFVXQ0JaMHdIS0JVS1RjTFZHVmV6Q2ZKTUJGcFA4R2RpTFA?oc=5,0.0,0.5,neutral,,unknown,,2025-10-28 21:14:34
2940722f007b32ddb34e7d12a5129f7dcb2d13d2,2025-10-24,「Pokémon LEGENDS Z-A」，初週世界販売本数が580万本を突破。このうち，約半数をNintendo Switch 2版で達成 - 4Gamer.net,,,https://news.google.com/rss/articles/CBMiY0FVX3lxTE1uQmd5dnFjcl9CMVFNSldsNVpBd0M4dmVYM0NpVFNMY3JTRHRYekJURDJzUG5pTERDTm9mbFVibVZoZFZVQ01HLThBVjN2VDNFU3dOR0dwQWtLVUV2aFFwYTFuQQ?oc=5,0.0,0.5,neutral,,unknown,,2025-10-28 21:14:35
36f400ac793baeb0eb1a01d3c78d1999b68fc860,2025-10-24,『ポケモンレジェンズZ-A』初週で売上580万本突破。その「約半数」がNintendo Switch 2でプレイ - AUTOMATON,,,https://news.google.com/rss/articles/CBMibEFVX3lxTE5uVk53U1gyODRsU0l6NkdCZXBRUzRuM0dqak1XTF9QUFNqS24yUDQ2czZTZ3MyVjdTazA1YjRadmQ1RUgwOVMxbFhCVFU1Y1ZWTDZHZDBnZWliZ3d2TUhET3BINEdhaklaUHJWMg?oc=5,0.0,0.5,neutral,,unknown,,2025-10-28 21:14:36
9e4b1af9c877a0459ebd99518bdaeb1ae9403d78,2025-10-24,「Fallout Day 2025」まとめ。10周年記念の「Fallout 4: Anniversary Edition」，11月10日発売。Nintendo Swtich 2版は，2026年登場予定 - 4Gamer.net,,,https://news.google.com/rss/articles/CBMiY0FVX3lxTE96UnMzNjRfTFhWellFV25HTE9QMEk4TDR1RVhXRVdFSmJhUDlHRjRFbW5uRHNTS2hsZXlCNFgwNDFUazM1X0hHZTBFcXhJclJUTnZHQ0lBWm03YjVxV0UwOVFXNA?oc=5,0.0,0.5,neutral,,unknown,,2025-10-28 21:14:38
98446a15e1d4465ea67f55f8b984414a47b733e3,2025-10-24,「アサシン クリード シャドウズ」，Nintendo Switch 2版を12月2日に発売。すべてのプレイモードに対応し，プラットフォーム間で進行状況を共有 - 4Gamer.net,,,https://news.google.com/rss/articles/CBMiY0FVX3lxTE1CeW0zeWJsSmEyaDdES1Q4MzhvQUNKLXBxeUFMbUlBelZVQnY3cjhONS01cFFIWmZzYWJRTVh3bkFFMldKc1Joc1ROcm0zUnU3U21JejNmS3ZVMnBFb2JybTJfaw?oc=5,0.0,0.5,neutral,,unknown,,2025-10-28 21:14:39
7083422a95057a5c788c3c4e4ba60121127f6648,2025-10-24,サスペンス脱獄RPG『Back to the Dawn 』Nintendo Switch 2版・Switch版が全世界発売決定 - gamerszone.jp,,,https://news.google.com/rss/articles/CBMiR0FVX3lxTE1TalpYUHRCZ1B0NGpWa19nM0RsM1dJVFpXaW4zYVl5RW9UQ2ZzRUN0TG5vWUJJOEV1Z3FDS1J0MkRjeGwzbWRJ?oc=5,0.0,0.5,neutral,,unknown,,2025-10-28 21:14:41
9edda2e9234547d803139c3d2a865d756c0a7fe3,2025-10-24,「Pokemon LEGENDS Z-A（ポケモンZA）」、初週世界販売本数が580万本を突破 およそ半数がNintendo Switch 2版 - GAME Watch,,,https://news.google.com/rss/articles/CBMiZkFVX3lxTFBnNkJlWUxldUg5dzNYd3NFci1ZSU4zcFBQWTFsSV9hanllQk1HVFlzYlZIdU1rZkRKMTFZTXVuLU9DY1I1czFuTHoxUzFjRjRidTk3TEw4NHptdE5vbEFsTFdRek1yUQ?oc=5,0.0,0.5,neutral,,unknown,,2025-10-28 21:14:43
560bd2e745bedf220526b592c96a432ac6508415,2025-10-24,任天堂、Switch 2招待販売の全案内完了 Xで到着報告相次ぐ - X,,,https://news.google.com/rss/articles/CBMiV0FVX3lxTE1hZUJzWm51R3ZVYlVzS2RpM183eW93dG9FVDZocTdlMlNpbU5JSHRkSng1d1kyQ29ESFNnZ1h4SWtGTFZvWXhidXRrN05HNWI2VVdJUmliNA?oc=5,0.0,0.5,neutral,,unknown,,2025-10-28 21:14:44
4278b2b3cf40d603cecbee92f8ee0fcd7e3c6546,2025-10-24,Nintendo Switch 2「カービィのエアライダー」最新情報公開！ひとり用モード「ロードトリップ」や新ライダー、マシンも - Saiga NAK,,,https://news.google.com/rss/articles/CBMiZkFVX3lxTE56RTh1LXBxdEtIdHRSQ3I1ZzJweUg5UE81VGpTd0tkUjlqZnRoenBGUm1vbE00aUxrRkwyNGVkQ2VKT3FUM0lickVjZTFEendjQ0dEeXAtZHdWbVcwYnQ3NmpValZZUdIBa0FVX3lxTE9sSkZVeEJfVmlWc3NFUzFpWVVkQWQ0Z3dXelh0dERWTzE4dE4td0RkX1gxVmJrdUdjRjlZR0J1OUVoZXZOREtYd21MOVVmc09VcG1pRTlOSG5rQ0N5Yjl2YUZpa3hURHpmMVM4?oc=5,0.0,0.5,neutral,,unknown,,2025-10-28 21:14:45
58b6bb4b1bb7cddbc5fa47eda6b58b8100ab359c,2025-10-24,ビックカメラ.comにて「Nintendo Switch 2」の先着販売を実施！ 「ドンキーコング バナンザ」のセット商品（GAME Watch） - Yahoo!ニュース,,,https://news.google.com/rss/articles/CBMif0FVX3lxTE55S1ZhaWN0b1p3ZnpQaFJhQmFuMzZEaHd4WEFIR1NXSW5UdUZNa2drdTc1NEM1X1FwOGNWa0xvOGZwSHRJN2dWR1FlVGVhMUhtWGRLM19LeE1zenFXeWM1UExhRU0zWHFXXzNhY3JhTHRRS2J6QWdDM2o3NFBCaU0?oc=5,0.0,0.5,neutral,,unknown,,2025-10-28 21:14:47
34c03a637c075ebe0cac6575c1d60564d39e22c1,2025-10-24,Nintendo Switch 「アパシー 鳴神学園霊怪記～旧校舎の怪異～」が発売決定！ - newscast.jp,,,https://news.google.com/rss/articles/CBMiT0FVX3lxTE12UHBpNnhtOXVvTUVLaXAyaEZQQWYwMVRKbC1HOE9vT2ZtcVZWbDZkYXdET2NCbXJ6dGV2NU04M0QzM05hU0hGdHIyOHI3MFU?oc=5,0.0,0.5,neutral,,unknown,,2025-10-28 21:14:49
33ae9b245c92ad84c95aecb90be166de8a0193f8,2025-10-24,Nintendo Switch「アパシー 鳴神学園霊怪記～旧校舎の怪異～」が発売決定！ - ニューズウィーク日本版 オフィシャルサイト,,,https://news.google.com/rss/articles/CBMigAFBVV95cUxQTFd6NlUtekdaN2s1RE9aUm5kQnM1WTRydFBGcVJVdWpCSXJiTVdMZWpXVXVid0FwbHIxRDZlcXZBUWdfeXNWLXhhRlVfTXRQTVlXck5zLVd5eWI4ekljdG11Y3gtQ013ekpPM2V1Q3pGSXFOU0lKczhUWmsxSTJjVw?oc=5,0.0,0.5,neutral,,unknown,,2025-10-28 21:14:50
54b8af0bd5e5bb39b2b4c617e39a46473ed9b0e5,2025-10-24,セブンネットで「Nintendo Switch 2」の抽選販売が開始！ギフトボックス付き版も登場 - ninten-switch.com,,,https://news.google.com/rss/articles/CBMiZEFVX3lxTE0tOHVKMmZYSkZzRFo4UF94VGp5X3FRUXp1ZjFNdmszVUVkNlRRSHlfeU9rMWpSX2JqWGZTOGN4eEREV3BxdUtBWXBJWV9IM2Nxbms1bGZ3TWJ2eVBwNFM0c2pRNGs?oc=5,0.0,0.5,neutral,,unknown,,2025-10-28 21:14:52
bc8555706842198ca01f5bc2cfc097512b940e7d,2025-10-24,マイニンテンドーストア、年内はSwitch2を追加販売せず。任天堂が今後の予定を発表 - GAME Watch,,,https://news.google.com/rss/articles/CBMiZkFVX3lxTE1GYnZYU0VWcV9kWlhuSTJ5ckpEbjRXRWFyaEpFYUMtaWVWeVpVWk5rMHEwYXp5LXZJT1hGQkRvZHpBUHJWS0JBdVltRjhIYzJENmRYYmpqSHhkSXcxZXYyNGVGeFhfUQ?oc=5,0.0,0.5,neutral,,unknown,,2025-10-28 21:14:53
977d2d20e1ef4c28f54cd10b337cab86a23991e0,2025-10-24,「スイッチ2」本体の招待販売の申し込み案内がすべて完了。任天堂は「日本語・国内専用については年内に追加で販売に関する案内を行う予定はない」とアナウンス。マイニンテンドーストアでは今後もNintendo Switch 2の販売を行う予定で、詳細は決まり次第あらためて告知さ - 電ファミニコゲーマー,,,https://news.google.com/rss/articles/CBMiWkFVX3lxTFBleHFhUFUyVDNUUlpsSmxpRV9mdE9ONVBNRzIzY2xsbE5YMlBPR1pXeEdJNFV0eEhsR1ZGX3BsSWdnOE8xZm1oMDQ0X0g0ME1PU1VabVlWQ0VOdw?oc=5,0.0,0.5,neutral,,unknown,,2025-10-28 21:14:55
8b0ea187efb4f6aced9ae97a2b804b03c6353b1d,2025-10-24,スイッチ2招待販売、任天堂が申し込みユーザーへの案内を完了と報告―マイニンテンドーストアでの年内追加販売は予定なし - Yahoo!ニュース,,,https://news.google.com/rss/articles/CBMif0FVX3lxTE9aRWZuNlFkMG11aWtFckpNbVJKT21ueDlkblF0YmdoTTE1OFZLQWhLejBiUTROdWNGTHlHOHNUY1c3d0lmR3NocXVXeGY4em9uMmZ5elBYazZpSDFsQnRpUy1CZjQ3aG96TzVRY2ZFUXB2YWVBTEJhc2lVQjdEVzg?oc=5,0.0,0.5,neutral,,unknown,,2025-10-28 21:14:56
a6d2a4f94cb413ed77844c59f2873aa34cba8e0b,2025-10-24,任天堂「Switch 2」招待販売、案内完了 感謝とねぎらいの声が続々 - ASCII.jp,,,https://news.google.com/rss/articles/CBMiVEFVX3lxTE05NjFXT1FHUEJJRWlGcFE4U1R1QTZ4MGQ3MmI1b1JmN25meGxMVUxlUnFZbjh2NjJtUzZUYm9ENWVFeUdZUFFJc3piT2xVVFowYjdZXw?oc=5,0.0,0.5,neutral,,unknown,,2025-10-28 21:14:58
dc8d8116eb154676d1d8d9a9bb986c9f733a232d,2025-10-24,『Dinkum（ディンカム）』Nintendo Switch™版、発売直前！実写トレーラーを公開 - PR TIMES,,,https://news.google.com/rss/articles/CBMiakFVX3lxTE81T3lwRTlKblR6UFRLMGdGYUpvVEZWNW9sMXBSN1REbXJ4a2FxbWdFOHEtMkxSaGhaRHVvTUI3Z2ttcnAxRE9yd3RkTkdHVjEwb0tjRVY4UFlhY0NRWmpMdDRSd1Zjb281TXc?oc=5,0.0,0.5,neutral,,unknown,,2025-10-28 21:14:59
892c2ee9a98161b4ea19a516efd8136db7d1b2c7,2025-10-24,スイッチ2招待販売、任天堂が申し込みユーザーへの案内を完了と報告―マイニンテンドーストアでの年内追加販売は予定なし - Game*Spark,,,https://news.google.com/rss/articles/CBMiZkFVX3lxTE1xRXdOcndkSFJJME1CR2xaSEgyQ21Lc2R1cHNINF9GSVNzNmc1R3k4MVE2Q21wQW54dFZuamx1VFctVjJyczdoM0ZMWnVydWE3Zm1ZN042R21iNGtqTDhuaEs3d0UwQQ?oc=5,0.0,0.5,neutral,,unknown,,2025-10-28 21:15:01
d071d50e1955f13c4b83a3633febd44654adcbfd,2025-10-24,「Nintendo Switch 2」，第2回招待販売の応募者への案内をすべて完了。日本語・国内専用については，年内に追加の販売案内は行われない - 4Gamer.net,,,https://news.google.com/rss/articles/CBMiY0FVX3lxTE1semkzQ1NNc0g1bk9FQkVBaHhwdEpGZ0w4LWdncW12aGMwVnpmSVMxUGh0OFI4Qk1kZGdlczRwU21wQTVpNFZzcHJJbE1YZjBhOUgtUWFmdHRUdjc5UklqS05NZw?oc=5,0.0,0.5,neutral,,unknown,,2025-10-28 21:15:03
42e27f0f7a904626d7b9b9fbdbd4251aee4a5bf4,2025-10-24,【完売】楽天ブックスで10月24日 21時頃よりNintendo Switch 2本体が販売再開！ - ninten-switch.com,,,https://news.google.com/rss/articles/CBMiaEFVX3lxTE9PaWJQUmNNdFJmV2p6UWdxMDJmdW5wbXZ0clpmd0dwMXl0a0pJWWgxUGlBTHpvVC1wQWdsSGVSX0NGZWNjV1otWENMeWpaM004UlBZeGlNX0pFR3dMWDQyUlByX2FlTFg4?oc=5,0.0,0.5,neutral,,unknown,,2025-10-28 21:15:04
82dcd4f597b434170ceacd3caea4651271cf9e4a,2025-10-24,傑作工場自動化シム「Factorio」と「Space Age」拡張のNintendo Switch 2版がアナウンス - doope!,,,https://news.google.com/rss/articles/CBMiS0FVX3lxTFBHY3Y3UlZLdWhiRjRwUWtOYjBHb21XY3BReGFCWDFNWmZqTnhJYTJRZ1ZQRWEycTZUbUJnMnlkOFo3WHdVZEtvZFl3OA?oc=5,0.0,0.5,neutral,,unknown,,2025-10-28 21:15:05
1d37dab2e06eefdf7093297d0ab698918172ae75,2025-10-24,Nintendo Switch 2招待販売終了、入手喜びの声続々 - X,,,https://news.google.com/rss/articles/CBMiV0FVX3lxTFBMLUlKVnlTZHpBM09UNG9NWEVxRjBBM3VRWmh0U2llVU51V1pWNGU0bGQxRFgxZE13ejFaLVgtLVJfNlJfSmNESGFhMDFJYzRMWDJaSXBCOA?oc=5,0.0,0.5,neutral,,unknown,,2025-10-28 21:15:07
e4c12075956e0ca4472f9cf277ba9e5b8648f6c8,2025-10-24,マンタロー（「スプラトゥーン」シリーズより）【任天堂図鑑】 - Nintendo DREAM WEB,,,https://news.google.com/rss/articles/CBMiXkFVX3lxTE9LcHQzN0pVUEF0Z2wzVkhHYjh5UzgxZzRiSEoxSGxLNjJKN0ZmVFE1c0U2a3kyNkZJMG5VUUs1V2xETTJ4WTFBOEFTUnoxQk5aUUlpX3VLbjhZbGJfNVE?oc=5,0.0,0.5,neutral,,unknown,,2025-10-28 21:15:09
10c3964a7e5342988a455920bd2e8e6cb5e59d46,2025-10-24,あつまれどうぶつの森 Nintendo Switch ソフト 任天堂のNintendo Switchソフト『あつまれ どうぶつの森』のキャンペーンを12月26日から全国のファミリーマート約1万6400店舗にて実施 | gamebiz - Ayuntamiento de Alcázar de San Juan,,,https://news.google.com/rss/articles/CBMiV0FVX3lxTE9ybG9EMlZPRWVGa3FNcG82ZmE2SU82OGFfSmNJSjNYRjFGR3RIMm5YMGFlSzhWTGFaMlBIWTN6bmNmSVZSV2ZyYlZUX096N0NOM1ZhazVMZw?oc=5,0.0,0.5,neutral,,unknown,,2025-10-28 21:15:10
4ca42ef527da8528a5cb1020c1444c74001c433e,2025-10-24,Switch版 ペルソナ5 ザ・ロイヤル ペルソナ』シリーズがNintendo Switchに登場！『P5R』の予約受付が順次開始！ | ペルソナチャンネル | ペルソナシリーズ最新情報 - Ayuntamiento de Alcázar de San Juan,,,https://news.google.com/rss/articles/CBMiVkFVX3lxTFBvRXBzVVBxOGdDLWdmbHBTR2d2VnVNbkstTHVTM2V5cEptN3FSNmRxa3lodFoxN0YtS2tRWUl4NFZKZUhUYVEtU3lIN0wwT2d6SGdldjRn?oc=5,0.0,0.5,neutral,,unknown,,2025-10-28 21:15:12
6bf2769becc133b3fb8f6be215e649ca795800aa,2025-10-27,トランセンド、Nintendo Switch 2動作確認済みmicroSD EXPRESS「USD710S」10月下旬発売 - GAME Watch,,,https://news.google.com/rss/articles/CBMiZkFVX3lxTE0xMmthVWU5Y2JCWW1IOTVXRGFnZjEtMjNMekI5NzEyaWpDQUFfb0hhNExodXRwSTBLN0RSbXllMkhYOHA4dTFVTm1yeHQ2aXJIOVBxcmFTeGk1bUMydno5T2RTX0MyUQ?oc=5,0.0,0.5,neutral,,unknown,,2025-10-28 21:15:13
3ee6d83dddc2b08006eba7e62960f031a5fc6236,2025-10-27,トランセンド、Nintendo Switch 2動作確認済みmicroSD EXPRESS「USD710S」10月下旬発売（GAME Watch） - Yahoo!ニュース,,,https://news.google.com/rss/articles/CBMif0FVX3lxTFBJS1FOdlVLR2k2aDg4YkppbWtuemNucm5Wbmh2MkZNWkd1WDlwSjJtREEwcVRuR1A4cmtLYVpmbDlXcnAzRl90MllMaWNKcUpUamMtNkxwSjZDbVZVb2lfRE1iRm1GUXZxWlJRRnRjcnZvSVl1ckpjeE1Ib1QzUEU?oc=5,0.0,0.5,neutral,,unknown,,2025-10-28 21:15:15
f2e79c745a773f037dd3227341b43253dde7d1a7,2025-10-27,キケの最新Tシャツは「スーパーヘルナンデスブラザーズ」任天堂風のコミカルなキャラクター「キケがまたおもしろかわいいTシャツ着てる」（日テレNEWS NNN） - Yahoo!ニュース,,,https://news.google.com/rss/articles/CBMif0FVX3lxTE9OeFhMZWRXU3JwajlYNWF5RXBPbVVIbTJnejcyRFRoTFpPQUxCb3JKSkNmaWxYTkI1eXRXRnA1SEloRzVPVUZBbEdVS1ROME1mcWoyMmd6SUtOaGxZbFRyRDEwRno2YVNrV0dmNHlKUmtiSVpFWFlvOFM2TGdFWVU?oc=5,0.0,0.5,neutral,,unknown,,2025-10-28 21:15:16
d55541874dc1d57e09232fcbb6e0459081b58bee,2025-10-27,キケの最新Tシャツは「スーパーヘルナンデスブラザーズ」任天堂風のコミカルなキャラクター「キケがまたおもしろかわいいTシャツ着てる」 - au Webポータル,,,https://news.google.com/rss/articles/CBMifkFVX3lxTE45NTAwMmNoaHJOd3dGNzFoQmlTUTVna1d4T3JIdlB5cURlSExCWnJSOE9uSDM4NHJFM2EzTFZYMlVMMmdWUXg1TjI4M0dJX3VvX1pDRUx6UUpRa3V2WEQxTjM1U1IxZ3lHVXJNMF9UQ2pBelRvQktxYzk1eFVrdw?oc=5,0.0,0.5,neutral,,unknown,,2025-10-28 21:15:18
75e92bc2b3f6d0abd703654ea0b08e2020d01812,2025-10-27,『Dinkum』Nintendo Switch版の実写トレーラーが公開！早期予約特典として10％オフで購入可能 - GameWith,,,https://news.google.com/rss/articles/CBMiWkFVX3lxTE96RWVIWHloT191TGhHNWwzUHVLSlVGdjdpOXU2UFNRcGZIU1JEaFktUHRoZjNReUl6bVRHSktQV2x6MEFUcE00QndiNnRKRzIycEN4eTl4N3VCdw?oc=5,0.0,0.5,neutral,,unknown,,2025-10-28 21:15:19
67039f8228f957d5a12cd629891d723cc7443050,2025-10-27,教育委員会はなぜ「Nintendo Switch」を50台購入した？ 志布志小5年生がゲームの作り方学ぶ 10時間のプログラミング授業で完成へ - 南日本新聞,,,https://news.google.com/rss/articles/CBMiWEFVX3lxTE9Ca3g5VE05eHZMNl9qMWtmUTRZWlcydTc2MVFqUVNwWmQ2ak5JUTQxOEhVako3dWdua1VtdDJfMGlXMXBkZDU2MzlvXzViOXR0cmVtTFh0MUQ?oc=5,0.0,0.5,neutral,,unknown,,2025-10-28 21:15:21
44a2bdb1ffdd74631310e5b68074a9923efa6909,2025-10-27,【写真】教育委員会はなぜ「Nintendo Switch」を50台購入した？ 志布志小5年生がゲームの作り方学ぶ 10時間のプログラミング授業で完成へ - 南日本新聞,,,https://news.google.com/rss/articles/CBMiV0FVX3lxTE5oQnpEVVl6c0gweUV5a0F6WXpNTnFPbEtNdFdEVklSOXhPQVdKOVdQSFkwLU1UUDJSdTlJR25BcUhRYjlQYWYwdi1tVjdfNDMtOXZGTUs4VQ?oc=5,0.0,0.5,neutral,,unknown,,2025-10-28 21:15:22
5c4ec03c5212031c20c5d02b7b66d85b8dcbfa84,2025-10-28,振るとNintendo Switch 2が復帰するゲームパッド「8BitDo Ultimate 2 Bluetooth Controller」が登場 - ｄメニューニュース,,,https://news.google.com/rss/articles/CBMiiAFBVV95cUxOS094UXJqVTBlbExrNUt2VXlTUjRGdkNHOGp4WS1aWHhSX1cxZ2tvYUhyTFVMWmlUc2lYSjBfQTVBTENvTnBEekdGTFRydmJTR0NPMmtjMHR2ajg2WTRyS0FsRGNFd0NSaTJjTmdtNm15ZU9UczB3aFFYX1JvNHVMMGlyUWo5aDBZ0gGOAUFVX3lxTFBubmt3Q0pDZGdfOGJ3ZzBXaGFCcnNFZzF0WVBLNlFocl9DY1ZTTWlDZ0RGM1BxRk80ODFHUHd5N0dhRlItdjBBWmlsdDlBSUp2SjVFS2RDZXhtSnJHakNWSnZ5OTk2dzNsRlhrRG9lNFlIOXRkek5oWVlwNUhlTGdiYXoyajg3c2RZVkVNc1E?oc=5,0.0,0.5,neutral,,unknown,,2025-10-28 21:15:24
3c69db225592867d282aa844733a9e8fb2d2322d,2025-10-28,任天堂の信じられないほどの人気を示す2つの明確な兆候 - gamereactor.jp,,,https://news.google.com/rss/articles/CBMihwNBVV95cUxQY0xPZlFHM1IxbVc1YXd3YzZaOGZLN1BMZGFmcDk2Y0I0SmZWdVZIWlowak1ZcVpJYk9UX1hkcFVhN05JcGpGS3ZEckhDcDQwbDJndXRtM25YZGstdmEzT3hSMUJFeGJpT1BUS3haYjQ0VzlNanMtNWJ4bWlKcU16bXJZQUdURzlqTDY2MnlhMVdmUzhKbkRtWTJ4emlSa3phT1g4SUJNZ294SjFFY2VGalB5OXlyenU1OHVIR2dxQnlhTDA5Vkk5UUtYbU1ycXhWM0U5VHA1Q2p5dUhUSFpiS3pPOE1aZ0ZSSWRuelh2LW5QNFJQdy03clJGZi1fckJEc0lxdWswZmh5Z3dXUGFOMk1zUWsxNE9kc2hCRnJObzJUWGdNTy1IN0liRjM2Vi1XVDB3SmhELWxncVZBbUFHU1JUZXhpV0dhYXA2NUxTc3ZpMFBaYjJ0MWotSXpYOWVWYS03RVFKUC1yRDlQOVpDOHJ2WHBqRWxUbmNvWXZJWncxNVo4TTlz?oc=5,0.0,0.5,neutral,,unknown,,2025-10-28 21:15:25
6988a425974f3e8bd28b021422c612baee3689aa,2025-10-28,「呪われている」インディーゲーム発表会に降り注ぐ災難…任天堂とマイクロソフトに激突したSUGOI Gamesに心情を訊いてみた - Yahoo!ニュース,,,https://news.google.com/rss/articles/CBMif0FVX3lxTFB0dVh1WVRsNmowOEdyREJBNlBONnRSY2FBREYtUm1sU01scUYyaEZpek9QUHBybHpTMHg4SER3MFZWSVBUZUNwSmp5WXFJNGItM0tKU1VxYzhHZXNZWDRmaXNCN0lIcldLUTNfUjM1Ti05a091V2hwYWQyQ01TYTQ?oc=5,0.0,0.5,neutral,,unknown,,2025-10-28 21:15:27
b62b5a4868e31cb67d45cdf29a699ad1f81fb0dd,2025-10-10,任天堂による約7億円の損害賠償請求…コミュニティでは「自業自得だ」の声多数。海賊版サイト運営者をめぐり議論白熱 - Game*Spark,,,https://news.google.com/rss/articles/CBMiZkFVX3lxTE1SN1RGLXNsRVIzSzFibG02RU9iODJUZUYyS0JWblFvc1JfY2ZYR3hRRS1ram1GZlpIWFY1ZWVyV0lDUklyOTZwenpIQ2tpeUZmMy1UN0ZSSms2RmkxOFFnWVc4WjQ4QQ?oc=5,0.0,0.5,neutral,,unknown,,2025-11-10 09:24:25
29e5a7bcff3f6023f09772daa6515e06de282863,2025-10-10,任天堂，「ピクミン」が登場するもうひとつの「Close to you」を公開。詳細は不明なかわいいCGアニメーション - 4Gamer.net,,,https://news.google.com/rss/articles/CBMiY0FVX3lxTFA2RVpaTDVUTTRJWnFCaVUzS25uOUEwV3hEOTNlMzR2d3ZDY2FoT0t2cG4yRDlMa2tScjFFejZSMjdyYWRWNDVfZ1JGdG5vM0hHNlFSdVk1OWdNbXFPeUhlMElHNA?oc=5,0.0,0.5,neutral,,unknown,,2025-11-10 09:24:26
019d5054fea1d5c3e88ee0a219fa98e89e99a932,2025-10-10,PlayStationストアに『どうぶつの森』っぽいオンラインゲーム登場。任天堂に新たなチャレンジか（多根清史） - エキスパート - Yahoo!ニュース,,,https://news.google.com/rss/articles/CBMiiAFBVV95cUxQZ1FyMHJxRVJxVEJpSXE5YndqcXJ6cW5OOWJIMWtFXzNaYkcxWjBNMVRrNi1TUG91Rm05a2tQQnVCV0xUZVUzMXQtY21DeHhyaksyRlhXTWhlUWJORGNUdjQ1NTlZc0lWRElSbWN0TEdZbWpYOU0xMUlET195eVZobnhnRDNNZzVG?oc=5,0.0,0.5,neutral,,unknown,,2025-11-10 09:24:28
